"","types","original_price","discount_price","original_level"
"806","app",0,NA,"very low"
"807","app",39.99,60.25,"very high"
"808","sub",36.99,19.99,"high"
"809","app",29.99,NA,"very high"
"810","app",19.99,NA,"very high"
"811","bundle",NA,30.05,"very high"
"812","app",9.99,14.98,"high"
"813","app",0,NA,"very low"
"814","bundle",NA,64.69,"very high"
"815","app",14.99,20.98,"very high"
"816","app",0,NA,"very low"
"817","app",14.99,NA,"very high"
"818","app",59.99,412.53,"very high"
"819","app",29.99,NA,"very high"
"820","sub",19.99,9.99,"moderate"
"821","app",19.99,NA,"very high"
"822","app",0,NA,"very low"
"823","app",34.99,49.26,"very high"
"824","bundle",NA,28.09,"very high"
"825","app",12.99,NA,"high"
"826","app",29.99,NA,"very high"
"827","app",16.99,NA,"very high"
"828","app",29.99,320.94,"very high"
"829","app",13.99,11.19,"high"
"830","bundle",NA,89.97,"very high"
"831","app",24.99,39.98,"very high"
"832","bundle",NA,59.47,"very high"
"833","app",29.99,42.48,"very high"
"834","app",14.99,NA,"very high"
"835","app",14.99,NA,"very high"
"836","app",24.99,NA,"very high"
"837","app",34.99,54.99,"very high"
"838","app",19.99,NA,"very high"
"839","app",19.99,13.99,"very high"
"840","app",19.99,9.99,"very high"
"841","app",14.99,NA,"very high"
"842","app",24.99,NA,"very high"
"843","app",19.99,59.97,"very high"
"844","app",0,NA,"very low"
"845","app",24.99,26.98,"very high"
"846","app",19.99,17.99,"very high"
"847","app",0,NA,"very low"
"848","app",29.99,59.97,"very high"
"849","bundle",57.98,35.86,"high"
"850","app",14.99,NA,"very high"
"851","sub",29.99,19.99,"high"
"852","app",24.99,NA,"very high"
"853","app",14.99,NA,"very high"
"854","app",59.99,NA,"very high"
"855","app",9.99,NA,"high"
"856","bundle",NA,54.97,"very high"
"857","app",0,NA,"very low"
"858","app",19.99,26.98,"very high"
"859","app",59.99,NA,"very high"
"860","app",69.99,31.49,"very high"
"861","app",12.99,NA,"high"
"862","app",7.99,NA,"high"
"863","app",39.99,NA,"very high"
"864","app",19.99,42.46,"very high"
"865","app",29.99,NA,"very high"
"866","app",14.99,NA,"very high"
"867","app",24.99,NA,"very high"
"868","app",19.99,79.62,"very high"
"869","app",4.99,2.49,"moderate"
"870","app",29.99,11.99,"very high"
"871","app",19.99,25.2,"very high"
"872","app",10.99,NA,"high"
"873","sub",9.99,4.99,"very low"
"874","app",19.99,NA,"very high"
"875","bundle",NA,25.16,"very high"
"876","app",19.99,NA,"very high"
"877","app",4.99,NA,"moderate"
"878","app",14.99,27.98,"very high"
"879","app",13.99,NA,"high"
"880","app",14.99,80.17,"very high"
"881","app",14.99,NA,"very high"
"882","app",NA,NA,"very high"
"883","app",39.99,99.95,"very high"
"884","app",29.99,NA,"very high"
"885","app",15.99,NA,"very high"
"886","app",39.99,707.84,"very high"
"887","app",39.99,NA,"very high"
"888","app",24.99,NA,"very high"
"889","app",18.99,43.98,"very high"
"890","app",19.99,NA,"very high"
"891","app",0,NA,"very low"
"892","app",39.99,NA,"very high"
"893","bundle",NA,51.92,"very high"
"894","app",9.99,71.04,"high"
"895","app",0,NA,"very low"
"896","app",19.99,44.05,"very high"
"897","app",17.99,62.36,"very high"
"898","app",49.99,NA,"very high"
"899","app",19.98,16.63,"very high"
"900","bundle",NA,37.31,"very high"
"901","app",39.99,40.48,"very high"
"902","app",19.99,NA,"very high"
"903","app",14.99,NA,"very high"
"904","app",14.99,NA,"very high"
"905","app",4.99,23.7,"moderate"
"906","app",14.99,7.49,"very high"
"907","app",151.89,95.79,"very high"
"908","app",49.99,NA,"very high"
"909","app",29.99,NA,"very high"
"910","app",24.99,48.74,"very high"
"911","bundle",NA,29.98,"very high"
"912","app",0,NA,"very low"
"913","app",4.99,0.9,"moderate"
"914","app",14.99,23.17,"very high"
"915","app",19.99,4.99,"very high"
"916","app",4.99,NA,"moderate"
"917","app",15.99,NA,"very high"
"918","app",0,NA,"very low"
"919","app",49.99,103.36,"very high"
"920","app",0,NA,"very low"
"921","app",89.99,NA,"very high"
"922","bundle",NA,43.98,"very high"
"923","app",19.99,216.31,"very high"
"924","app",9.99,NA,"high"
"925","app",6.99,19.96,"high"
"926","app",5.99,NA,"moderate"
"927","app",49.99,NA,"very high"
"928","app",19.99,58.45,"very high"
"929","sub",25.99,19.99,"high"
"930","app",9.99,44.94,"high"
"931","app",14.99,NA,"very high"
"932","app",29.99,39.97,"very high"
"933","app",0,NA,"very low"
"934","app",9.99,22.48,"high"
"935","app",19.99,40.02,"very high"
"936","app",0,NA,"very low"
"937","app",24.99,NA,"very high"
"938","app",9.99,NA,"high"
"939","app",14.99,22.48,"very high"
"940","app",116.93,NA,"very high"
"941","app",19.99,NA,"very high"
"942","app",29.99,NA,"very high"
"943","app",14.99,70.13,"very high"
"944","app",16.99,24.82,"very high"
"945","app",29.99,34.78,"very high"
"946","app",11.99,NA,"high"
"947","app",39.99,NA,"very high"
"948","app",29.99,76.48,"very high"
"949","app",19.99,134.95,"very high"
"950","app",59.99,89.96,"very high"
"951","app",59.99,NA,"very high"
"952","app",9.99,NA,"high"
"953","sub",29.99,19.99,"high"
"954","bundle",NA,89.06,"very high"
"955","app",19.99,NA,"very high"
"956","app",12.99,30.76,"high"
"957","app",4.99,NA,"moderate"
"958","app",49.99,NA,"very high"
"959","app",39.99,NA,"very high"
"960","app",6.99,NA,"high"
"961","app",14.99,NA,"very high"
"962","app",24.99,NA,"very high"
"963","app",0,NA,"very low"
"964","app",19.99,NA,"very high"
"965","app",9.99,6.99,"high"
"966","app",19.99,NA,"very high"
"967","app",29.99,NA,"very high"
"968","app",24.99,39.75,"very high"
"969","app",24.99,NA,"very high"
"970","app",19.99,NA,"very high"
"971","app",39.99,NA,"very high"
"972","app",12.99,412.53,"high"
"973","app",29.99,NA,"very high"
"974","app",9.99,7.49,"high"
"975","app",2.99,5.08,"low"
"976","app",39.99,NA,"very high"
"977","app",19.99,24.88,"very high"
"978","app",14.99,35.15,"very high"
"979","app",14.99,24.67,"very high"
"980","app",49.99,NA,"very high"
"981","app",49.99,49.98,"very high"
"982","app",9.99,8.99,"high"
"983","bundle",NA,33.1,"very high"
"984","app",39.99,95.96,"very high"
"985","app",14.99,NA,"very high"
"986","app",19.99,55.21,"very high"
"987","app",4.99,NA,"moderate"
"988","app",NA,NA,"very high"
"989","app",0,NA,"very low"
"990","app",19.99,NA,"very high"
"991","app",0,NA,"very low"
"992","app",19.99,NA,"very high"
"993","app",19.99,NA,"very high"
"994","app",29.99,NA,"very high"
"995","app",29.99,107.96,"very high"
"996","app",9.99,53.95,"high"
"997","app",0,59.95,"very low"
"998","sub",12.99,NA,"low"
"999","app",5.99,NA,"moderate"
"1000","app",0,NA,"very low"
"1001","app",76.95,53.15,"very high"
"1002","app",14.99,NA,"very high"
"1003","app",49.99,NA,"very high"
"1004","app",0,NA,"very low"
"1005","app",29.99,NA,"very high"
"1006","app",39.99,89.96,"very high"
"1007","sub",37.99,12.99,"high"
"1008","app",14.99,NA,"very high"
"1009","app",24.99,31.48,"very high"
"1010","app",24.99,NA,"very high"
"1011","app",24.99,NA,"very high"
"1012","app",14.99,NA,"very high"
"1013","app",34.99,NA,"very high"
"1014","app",9.99,NA,"high"
"1015","app",19.99,55.95,"very high"
"1016","app",19.99,NA,"very high"
"1017","app",0,NA,"very low"
"1018","app",19.99,29.9,"very high"
"1019","app",14.99,NA,"very high"
"1020","app",19.99,NA,"very high"
"1021","app",0,NA,"very low"
"1022","bundle",NA,28.48,"very high"
"1023","app",67.96,57.11,"very high"
"1024","app",9.99,39.97,"high"
"1025","app",14.99,NA,"very high"
"1026","app",9.99,NA,"high"
"1027","app",19.99,NA,"very high"
"1028","app",17.99,NA,"very high"
"1029","app",NA,39.71,"very high"
"1030","sub",49.99,9.99,"very high"
"1031","app",24.99,NA,"very high"
"1032","app",49.99,NA,"very high"
"1033","app",19.99,NA,"very high"
"1034","app",14.99,31.17,"very high"
"1035","app",9.99,NA,"high"
"1036","app",19.99,NA,"very high"
"1037","app",15.99,NA,"very high"
"1038","app",29.99,NA,"very high"
"1039","app",19.99,NA,"very high"
"1040","app",19.99,NA,"very high"
"1041","app",19.99,115.97,"very high"
"1042","sub",14.99,9.99,"low"
"1043","app",14.99,52.23,"very high"
"1044","app",29.99,62.97,"very high"
"1045","app",19.99,NA,"very high"
"1046","app",14.99,35.15,"very high"
"1047","app",19.99,26.98,"very high"
"1048","app",19.99,NA,"very high"
"1049","bundle",NA,68.36,"very high"
"1050","app",44.99,NA,"very high"
"1051","bundle",NA,43.94,"very high"
"1052","app",19.99,NA,"very high"
"1053","app",399,179.55,"very high"
"1054","app",24.99,19.99,"very high"
"1055","app",14.99,35.98,"very high"
"1056","app",9.99,225.35,"high"
"1057","app",0,NA,"very low"
"1058","app",99.99,NA,"very high"
"1059","app",24.99,NA,"very high"
"1060","app",39.99,49.96,"very high"
"1061","app",14.99,71.2,"very high"
"1062","app",6.99,NA,"high"
"1063","app",19.99,54.45,"very high"
"1064","app",29.99,NA,"very high"
"1065","app",14.99,NA,"very high"
"1066","app",29.99,NA,"very high"
"1067","bundle",NA,11.03,"very high"
"1068","app",9.99,NA,"high"
"1069","bundle",NA,39.97,"very high"
"1070","app",11.99,NA,"high"
"1071","app",19.99,NA,"very high"
"1072","app",19.99,31.44,"very high"
"1073","app",29.99,34.78,"very high"
"1074","app",264.82,231.57,"very high"
"1075","app",19.99,NA,"very high"
"1076","app",39.99,NA,"very high"
"1077","app",29.99,126.93,"very high"
"1078","app",19.99,NA,"very high"
"1079","app",19.99,NA,"very high"
"1080","app",14.99,31.47,"very high"
"1081","app",19.99,412.53,"very high"
"1082","app",14.99,43.13,"very high"
"1083","app",19.99,NA,"very high"
"1084","app",19.99,59.96,"very high"
"1085","app",0,NA,"very low"
"1086","app",0,NA,"very low"
"1087","app",19.99,NA,"very high"
"1088","app",19.99,29.56,"very high"
"1089","app",0,NA,"very low"
"1090","app",14.99,NA,"very high"
"1091","app",0,NA,"very low"
"1092","app",19.99,NA,"very high"
"1093","app",14.99,19.78,"very high"
"1094","app",9.99,35.91,"high"
"1095","app",6.99,40.72,"high"
"1096","app",24.99,31.48,"very high"
"1097","sub",34.99,0.99,"high"
"1098","app",29.99,57.56,"very high"
"1099","app",0,NA,"very low"
"1100","app",19.99,77.54,"very high"
"1101","bundle",NA,37.32,"very high"
"1102","app",14.99,NA,"very high"
"1103","bundle",NA,39.98,"very high"
"1104","app",49.99,59.91,"very high"
"1105","app",9.99,19.98,"high"
"1106","bundle",NA,29.97,"very high"
"1107","app",0,NA,"very low"
"1108","app",29.99,47.17,"very high"
"1109","bundle",NA,59.97,"very high"
"1110","app",0,NA,"very low"
"1111","app",19.99,NA,"very high"
"1112","app",6.99,NA,"high"
"1113","app",11.99,42.28,"high"
"1114","app",1.99,3.37,"low"
"1115","app",39.99,NA,"very high"
"1116","app",29.99,NA,"very high"
"1117","bundle",NA,70.42,"very high"
"1118","app",19.99,126.93,"very high"
"1119","app",29.99,NA,"very high"
"1120","app",24.99,NA,"very high"
"1121","app",9.99,42.35,"high"
"1122","sub",29.99,9.99,"high"
"1123","app",39.99,NA,"very high"
"1124","app",14.99,NA,"very high"
"1125","app",9.99,NA,"high"
"1126","app",1.02,906.48,"very low"
"1127","app",7.99,NA,"high"
"1128","app",9.99,NA,"high"
"1129","app",19.99,NA,"very high"
"1130","app",19.99,NA,"very high"
"1131","app",NA,24.63,"very high"
"1132","app",12.99,158.2,"high"
"1133","app",19.99,60.08,"very high"
"1134","app",14.99,NA,"very high"
"1135","app",59.99,99.86,"very high"
"1136","app",9.99,NA,"high"
"1137","app",0,NA,"very low"
"1138","app",49.99,49.98,"very high"
"1139","bundle",NA,47.97,"very high"
"1140","app",7.99,NA,"high"
"1141","app",14.99,55.95,"very high"
"1142","app",9.99,65.7,"high"
"1143","app",34.99,NA,"very high"
"1144","app",0,NA,"very low"
"1145","app",39.99,292.77,"very high"
"1146","app",39.99,54.69,"very high"
"1147","app",24.99,NA,"very high"
"1148","app",9.99,NA,"high"
"1149","bundle",NA,39.95,"very high"
"1150","app",39.99,NA,"very high"
"1151","app",17.99,19.78,"very high"
"1152","app",264.82,231.57,"very high"
"1153","app",9.99,NA,"high"
"1154","app",0,NA,"very low"
"1155","app",19.99,NA,"very high"
"1156","bundle",NA,10.47,"very high"
"1157","app",9.99,225.35,"high"
"1158","app",14.99,NA,"very high"
"1159","app",20,NA,"very high"
"1160","app",9.99,NA,"high"
"1161","app",19.99,NA,"very high"
"1162","app",19.99,79.84,"very high"
"1163","app",14.99,11.24,"very high"
"1164","app",49.99,NA,"very high"
"1165","app",0,NA,"very low"
"1166","app",14.99,NA,"very high"
"1167","app",24.99,NA,"very high"
"1168","app",9.99,NA,"high"
"1169","app",19.99,412.53,"very high"
"1170","app",14.99,NA,"very high"
"1171","app",39.99,19.99,"very high"
"1172","app",19.99,126.93,"very high"
"1173","app",0,NA,"very low"
"1174","app",19.99,43.46,"very high"
"1175","bundle",NA,82.73,"very high"
"1176","bundle",34.97,15.72,"high"
"1177","app",59.99,NA,"very high"
"1178","app",24.99,NA,"very high"
"1179","app",19.99,412.53,"very high"
"1180","app",19.99,NA,"very high"
"1181","app",24.99,NA,"very high"
"1182","bundle",NA,99.7,"very high"
"1183","app",19.99,22.48,"very high"
"1184","app",9.99,NA,"high"
"1185","app",39.99,108.84,"very high"
"1186","app",14.99,NA,"very high"
"1187","bundle",39.98,22.38,"high"
"1188","app",14.99,NA,"very high"
"1189","bundle",NA,29.44,"very high"
"1190","app",17.99,79.93,"very high"
"1191","app",39.99,70.37,"very high"
"1192","app",29.99,40.48,"very high"
"1193","app",29.99,37.47,"very high"
"1194","app",19.99,NA,"very high"
"1195","app",9.99,29.66,"high"
"1196","app",14.99,33.68,"very high"
"1197","app",29.99,38.31,"very high"
"1198","app",19.99,13.99,"very high"
"1199","app",19.99,NA,"very high"
"1200","app",29.99,NA,"very high"
"1201","app",19.99,43.46,"very high"
"1202","app",9.99,26.2,"high"
"1203","app",9.99,NA,"high"
"1204","app",24.99,14.99,"very high"
"1205","app",0,NA,"very low"
"1206","app",9.99,NA,"high"
"1207","sub",19.99,9.99,"moderate"
"1208","sub",29.99,9.89,"high"
"1209","sub",19.99,9.99,"moderate"
"1210","bundle",NA,11.83,"very high"
"1211","app",14.99,NA,"very high"
"1212","app",0,NA,"very low"
"1213","bundle",45.97,19.57,"high"
"1214","app",0,NA,"very low"
"1215","app",0,NA,"very low"
"1216","app",19.99,NA,"very high"
"1217","app",19.99,NA,"very high"
"1218","app",105.72,50.39,"very high"
"1219","app",7.99,NA,"high"
"1220","app",0,NA,"very low"
"1221","bundle",NA,200.54,"very high"
"1222","app",19.99,77.54,"very high"
"1223","app",9.99,NA,"high"
"1224","app",14.99,44.96,"very high"
"1225","app",29.99,NA,"very high"
"1226","app",0,NA,"very low"
"1227","app",19.99,26.98,"very high"
"1228","app",14.99,NA,"very high"
"1229","app",4.99,46,"moderate"
"1230","app",39.99,59.98,"very high"
"1231","app",24.99,NA,"very high"
"1232","app",19.99,9.99,"very high"
"1233","app",4.99,5.58,"moderate"
"1234","app",19.99,NA,"very high"
"1235","app",18.99,36.76,"very high"
"1236","app",8.99,NA,"high"
"1237","app",19.99,29.57,"very high"
"1238","app",19.99,5.99,"very high"
"1239","app",19.99,225.35,"very high"
"1240","app",34.99,NA,"very high"
"1241","app",19.99,72.74,"very high"
"1242","app",9.99,25.46,"high"
"1243","app",18.99,NA,"very high"
"1244","app",0,NA,"very low"
"1245","app",264.82,231.57,"very high"
"1246","app",14.99,28.98,"very high"
"1247","bundle",NA,36.52,"very high"
"1248","app",14.99,NA,"very high"
"1249","app",9.99,1.79,"high"
"1250","app",9.99,NA,"high"
"1251","app",24.99,79.14,"very high"
"1252","app",29.99,NA,"very high"
"1253","app",9.99,13.48,"high"
"1254","bundle",NA,122.31,"very high"
"1255","app",14.99,68.19,"very high"
"1256","app",9.99,17.81,"high"
"1257","app",39.99,NA,"very high"
"1258","app",4.99,NA,"moderate"
"1259","app",0,NA,"very low"
"1260","app",9.99,37.45,"high"
"1261","app",11.99,NA,"high"
"1262","app",15.99,NA,"very high"
"1263","app",19.99,NA,"very high"
"1264","app",9.99,NA,"high"
"1265","app",18.99,NA,"very high"
"1266","app",1.02,906.48,"very low"
"1267","app",0,NA,"very low"
"1268","app",18.99,NA,"very high"
"1269","app",0,NA,"very low"
"1270","app",17.99,NA,"very high"
"1271","app",19.99,71.2,"very high"
"1272","app",8.99,NA,"high"
"1273","bundle",NA,29.6,"very high"
"1274","app",9.99,65.7,"high"
"1275","app",24.99,12.49,"very high"
"1276","app",8.99,NA,"high"
"1277","app",19.99,98.96,"very high"
"1278","sub",24.99,4.99,"high"
"1279","app",16.66,NA,"very high"
"1280","app",24.99,31.48,"very high"
"1281","app",45.96,33.16,"very high"
"1282","app",29.99,83.94,"very high"
"1283","app",14.99,173.38,"very high"
"1284","app",29.99,NA,"very high"
"1285","app",14.99,59.94,"very high"
"1286","app",19.99,34.98,"very high"
"1287","bundle",NA,44.98,"very high"
"1288","app",29.99,NA,"very high"
"1289","app",19.99,75.96,"very high"
"1290","app",29.99,NA,"very high"
"1291","app",19.99,NA,"very high"
"1292","bundle",NA,45.47,"very high"
"1293","app",29.99,59.46,"very high"
"1294","app",0,NA,"very low"
"1295","app",19.99,NA,"very high"
"1296","app",14.99,NA,"very high"
"1297","app",7.99,NA,"high"
"1298","app",24.99,29.6,"very high"
"1299","app",14.99,39.56,"very high"
"1300","app",1.99,NA,"low"
"1301","app",9.99,NA,"high"
"1302","app",19.95,26.03,"very high"
"1303","app",9.99,4.99,"high"
"1304","app",9.99,NA,"high"
"1305","app",8.99,NA,"high"
"1306","app",39.99,19.99,"very high"
"1307","app",19.99,NA,"very high"
"1308","app",9.99,NA,"high"
"1309","bundle",119.98,34.86,"very high"
"1310","app",9.99,4.99,"high"
"1311","bundle",NA,39.86,"very high"
"1312","app",19.99,NA,"very high"
"1313","app",16.99,NA,"very high"
"1314","app",19.99,NA,"very high"
"1315","app",14.99,NA,"very high"
"1316","app",9.99,28.02,"high"
"1317","app",12.99,5.19,"high"
"1318","app",14.99,NA,"very high"
"1319","app",9.99,53.95,"high"
"1320","app",9.99,NA,"high"
"1321","app",12.99,NA,"high"
"1322","app",9.99,NA,"high"
"1323","app",59.99,707.84,"very high"
"1324","app",9.99,26.2,"high"
"1325","app",9.99,NA,"high"
"1326","app",44.99,344.78,"very high"
"1327","app",19.99,NA,"very high"
"1328","sub",24.99,9.99,"high"
"1329","app",14.99,13.49,"very high"
"1330","app",19.99,NA,"very high"
"1331","app",29.99,NA,"very high"
"1332","app",14.99,NA,"very high"
"1333","app",19.99,39.97,"very high"
"1334","app",19.99,12.99,"very high"
"1335","app",9.99,16.98,"high"
"1336","app",14.99,NA,"very high"
"1337","app",29.99,43.17,"very high"
"1338","app",19.99,5.99,"very high"
"1339","app",29.99,NA,"very high"
"1340","bundle",NA,49.26,"very high"
"1341","app",19.99,NA,"very high"
"1342","app",19.99,NA,"very high"
"1343","app",NA,84.97,"very high"
"1344","app",14.99,NA,"very high"
"1345","app",19.99,NA,"very high"
"1346","app",24.99,2.49,"very high"
"1347","bundle",NA,55.23,"very high"
"1348","app",14.99,79.94,"very high"
